,지점,연,월,일,시간,분,누적강수량(mm),기온(°C),폭염
15133,종로,2023,06,12,05,31,0.0,18.6,0
15134,종로,2023,06,12,05,32,0.0,18.6,0
15135,종로,2023,06,12,05,33,0.0,18.6,0
15136,종로,2023,06,12,05,34,0.0,18.6,0
15137,종로,2023,06,12,05,35,0.0,18.5,0
15138,종로,2023,06,12,05,36,0.0,18.5,0
15139,종로,2023,06,12,05,37,0.0,18.5,0
15140,종로,2023,06,12,05,38,0.0,18.5,0
15141,종로,2023,06,12,05,39,0.0,18.5,0
15142,종로,2023,06,12,05,40,0.0,18.5,0
15143,종로,2023,06,12,05,41,0.0,18.5,0
15144,종로,2023,06,12,05,42,0.0,18.5,0
15145,종로,2023,06,12,05,43,0.0,18.5,0
15146,종로,2023,06,12,05,44,0.0,18.5,0
15147,종로,2023,06,12,05,45,0.0,18.5,0
15148,종로,2023,06,12,05,46,0.0,18.5,0
15149,종로,2023,06,12,05,47,0.0,18.5,0
15150,종로,2023,06,12,05,48,0.0,18.5,0
15151,종로,2023,06,12,05,49,0.0,18.5,0
15152,종로,2023,06,12,05,50,0.0,18.5,0
15153,종로,2023,06,12,05,51,0.0,18.5,0
15154,종로,2023,06,12,05,52,0.0,18.5,0
15155,종로,2023,06,12,05,53,0.0,18.5,0
15156,종로,2023,06,12,05,54,0.0,18.5,0
15157,종로,2023,06,12,05,55,0.0,18.5,0
15158,종로,2023,06,12,05,56,0.0,18.5,0
15159,종로,2023,06,12,05,57,0.0,18.5,0
15160,종로,2023,06,12,05,58,0.0,18.5,0
15161,종로,2023,06,12,05,59,0.0,18.5,0
15162,종로,2023,06,12,06,00,0.0,18.5,0
15163,종로,2023,06,12,06,01,0.0,18.5,0
15164,종로,2023,06,12,06,02,0.0,18.5,0
15165,종로,2023,06,12,06,03,0.0,18.5,0
15166,종로,2023,06,12,06,04,0.0,18.5,0
15167,종로,2023,06,12,06,05,0.0,18.5,0
15168,종로,2023,06,12,06,06,0.0,18.5,0
15169,종로,2023,06,12,06,07,0.0,18.5,0
15170,종로,2023,06,12,06,08,0.0,18.5,0
15171,종로,2023,06,12,06,09,0.0,18.5,0
15172,종로,2023,06,12,06,10,0.0,18.4,0
15173,종로,2023,06,12,06,11,0.0,18.4,0
15174,종로,2023,06,12,06,12,0.0,18.5,0
15175,종로,2023,06,12,06,13,0.0,18.5,0
15176,종로,2023,06,12,06,14,0.0,18.5,0
15177,종로,2023,06,12,06,15,0.0,18.5,0
15178,종로,2023,06,12,06,16,0.0,18.5,0
15179,종로,2023,06,12,06,17,0.0,18.5,0
15180,종로,2023,06,12,06,18,0.0,18.5,0
15181,종로,2023,06,12,06,19,0.0,18.5,0
15182,종로,2023,06,12,06,20,0.0,18.5,0
15183,종로,2023,06,12,06,21,0.0,18.5,0
15184,종로,2023,06,12,06,22,0.0,18.5,0
15185,종로,2023,06,12,06,23,0.0,18.5,0
15186,종로,2023,06,12,06,24,0.0,18.5,0
15187,종로,2023,06,12,06,25,0.0,18.5,0
15188,종로,2023,06,12,06,26,0.0,18.5,0
15189,종로,2023,06,12,06,27,0.0,18.6,0
15190,종로,2023,06,12,06,28,0.0,18.6,0
15191,종로,2023,06,12,06,29,0.0,18.6,0
15192,종로,2023,06,12,06,30,0.0,18.6,0
15193,종로,2023,06,12,06,31,0.0,18.6,0
15194,종로,2023,06,12,06,32,0.0,18.7,0
15195,종로,2023,06,12,06,33,0.0,18.7,0
15196,종로,2023,06,12,06,34,0.0,18.7,0
15197,종로,2023,06,12,06,35,0.0,18.7,0
15198,종로,2023,06,12,06,36,0.0,18.7,0
15199,종로,2023,06,12,06,37,0.0,18.7,0
15200,종로,2023,06,12,06,38,0.0,18.8,0
15201,종로,2023,06,12,06,39,0.0,18.8,0
15202,종로,2023,06,12,06,40,0.0,18.8,0
15203,종로,2023,06,12,06,41,0.0,18.8,0
15204,종로,2023,06,12,06,42,0.0,18.8,0
15205,종로,2023,06,12,06,43,0.0,18.8,0
15206,종로,2023,06,12,06,44,0.0,18.9,0
15207,종로,2023,06,12,06,45,0.0,18.9,0
15208,종로,2023,06,12,06,46,0.0,18.9,0
15209,종로,2023,06,12,06,47,0.0,18.9,0
15210,종로,2023,06,12,06,48,0.0,19.0,0
15211,종로,2023,06,12,06,49,0.0,19.0,0
15212,종로,2023,06,12,06,50,0.0,19.0,0
15213,종로,2023,06,12,06,51,0.0,19.0,0
15214,종로,2023,06,12,06,52,0.0,19.1,0
15215,종로,2023,06,12,06,53,0.0,19.2,0
15216,종로,2023,06,12,06,54,0.0,19.2,0
15217,종로,2023,06,12,06,55,0.0,19.2,0
15218,종로,2023,06,12,06,56,0.0,19.2,0
15219,종로,2023,06,12,06,57,0.0,19.2,0
15220,종로,2023,06,12,06,58,0.0,19.3,0
15221,종로,2023,06,12,06,59,0.0,19.3,0
15222,종로,2023,06,12,07,00,0.0,19.3,0
15223,종로,2023,06,12,07,01,0.0,19.4,0
15224,종로,2023,06,12,07,02,0.0,19.4,0
15225,종로,2023,06,12,07,03,0.0,19.4,0
15226,종로,2023,06,12,07,04,0.0,19.4,0
15227,종로,2023,06,12,07,05,0.0,19.4,0
15228,종로,2023,06,12,07,06,0.0,19.5,0
15229,종로,2023,06,12,07,07,0.0,19.5,0
15230,종로,2023,06,12,07,08,0.0,19.6,0
15231,종로,2023,06,12,07,09,0.0,19.6,0
15232,종로,2023,06,12,07,10,0.0,19.7,0
15233,종로,2023,06,12,07,11,0.0,19.7,0
15234,종로,2023,06,12,07,12,0.0,19.7,0
15235,종로,2023,06,12,07,13,0.0,19.7,0
15236,종로,2023,06,12,07,14,0.0,19.7,0
15237,종로,2023,06,12,07,15,0.0,19.8,0
15238,종로,2023,06,12,07,16,0.0,19.8,0
15239,종로,2023,06,12,07,17,0.0,19.9,0
15240,종로,2023,06,12,07,18,0.0,19.9,0
15241,종로,2023,06,12,07,19,0.0,19.9,0
15242,종로,2023,06,12,07,20,0.0,20.0,0
15243,종로,2023,06,12,07,21,0.0,20.0,0
15244,종로,2023,06,12,07,22,0.0,20.0,0
15245,종로,2023,06,12,07,23,0.0,20.0,0
15246,종로,2023,06,12,07,24,0.0,20.1,0
15247,종로,2023,06,12,07,25,0.0,20.1,0
15248,종로,2023,06,12,07,26,0.0,20.1,0
15249,종로,2023,06,12,07,27,0.0,20.2,0
15250,종로,2023,06,12,07,28,0.0,20.2,0
15251,종로,2023,06,12,07,29,0.0,20.2,0
15252,종로,2023,06,12,07,30,0.0,20.3,0
15253,종로,2023,06,12,07,31,0.0,20.3,0
15254,종로,2023,06,12,07,32,0.0,20.4,0
15255,종로,2023,06,12,07,33,0.0,20.3,0
15256,종로,2023,06,12,07,34,0.0,20.3,0
15257,종로,2023,06,12,07,35,0.0,20.3,0
15258,종로,2023,06,12,07,36,0.0,20.4,0
15259,종로,2023,06,12,07,37,0.0,20.4,0
15260,종로,2023,06,12,07,38,0.0,20.4,0
15261,종로,2023,06,12,07,39,0.0,20.5,0
15262,종로,2023,06,12,07,40,0.0,20.5,0
15263,종로,2023,06,12,07,41,0.0,20.5,0
15264,종로,2023,06,12,07,42,0.0,20.5,0
15265,종로,2023,06,12,07,43,0.0,20.6,0
15266,종로,2023,06,12,07,44,0.0,20.6,0
15267,종로,2023,06,12,07,45,0.0,20.7,0
15268,종로,2023,06,12,07,46,0.0,20.7,0
15269,종로,2023,06,12,07,47,0.0,20.6,0
15270,종로,2023,06,12,07,48,0.0,20.6,0
15271,종로,2023,06,12,07,49,0.0,20.6,0
15272,종로,2023,06,12,07,50,0.0,20.7,0
15273,종로,2023,06,12,07,51,0.0,20.7,0
15274,종로,2023,06,12,07,52,0.0,20.7,0
15275,종로,2023,06,12,07,53,0.0,20.7,0
15276,종로,2023,06,12,07,54,0.0,20.7,0
15277,종로,2023,06,12,07,55,0.0,20.7,0
15278,종로,2023,06,12,07,56,0.0,20.7,0
15279,종로,2023,06,12,07,57,0.0,20.7,0
15280,종로,2023,06,12,07,58,0.0,20.8,0
15281,종로,2023,06,12,07,59,0.0,20.8,0
15282,종로,2023,06,12,08,00,0.0,20.8,0
15283,종로,2023,06,12,08,01,0.0,20.8,0
15284,종로,2023,06,12,08,02,0.0,20.9,0
15285,종로,2023,06,12,08,03,0.0,20.9,0
15286,종로,2023,06,12,08,04,0.0,20.9,0
15287,종로,2023,06,12,08,05,0.0,21.0,0
15288,종로,2023,06,12,08,06,0.0,21.0,0
15289,종로,2023,06,12,08,07,0.0,21.0,0
15290,종로,2023,06,12,08,08,0.0,21.0,0
15291,종로,2023,06,12,08,09,0.0,21.0,0
15292,종로,2023,06,12,08,10,0.0,21.0,0
15293,종로,2023,06,12,08,11,0.0,21.0,0
15294,종로,2023,06,12,08,12,0.0,21.1,0
15295,종로,2023,06,12,08,13,0.0,21.1,0
15296,종로,2023,06,12,08,14,0.0,21.1,0
15297,종로,2023,06,12,08,15,0.0,21.2,0
15298,종로,2023,06,12,08,16,0.0,21.3,0
15299,종로,2023,06,12,08,17,0.0,21.3,0
15300,종로,2023,06,12,08,18,0.0,21.4,0
15301,종로,2023,06,12,08,19,0.0,21.4,0
15302,종로,2023,06,12,08,20,0.0,21.5,0
15303,종로,2023,06,12,08,21,0.0,21.6,0
15304,종로,2023,06,12,08,22,0.0,21.6,0
15305,종로,2023,06,12,08,23,0.0,21.6,0
15306,종로,2023,06,12,08,24,0.0,21.7,0
15307,종로,2023,06,12,08,25,0.0,21.7,0
15308,종로,2023,06,12,08,26,0.0,21.7,0
15309,종로,2023,06,12,08,27,0.0,21.7,0
15310,종로,2023,06,12,08,28,0.0,21.7,0
15311,종로,2023,06,12,08,29,0.0,21.7,0
15312,종로,2023,06,12,08,30,0.0,21.7,0
15313,종로,2023,06,12,08,31,0.0,21.7,0
15314,종로,2023,06,12,08,32,0.0,21.8,0
15315,종로,2023,06,12,08,33,0.0,21.8,0
15316,종로,2023,06,12,08,34,0.0,21.9,0
15317,종로,2023,06,12,08,35,0.0,22.0,0
15318,종로,2023,06,12,08,36,0.0,22.0,0
15319,종로,2023,06,12,08,37,0.0,22.0,0
15320,종로,2023,06,12,08,38,0.0,22.1,0
15321,종로,2023,06,12,08,39,0.0,22.2,0
15322,종로,2023,06,12,08,40,0.0,22.3,0
15323,종로,2023,06,12,08,41,0.0,22.4,0
15324,종로,2023,06,12,08,42,0.0,22.5,0
15325,종로,2023,06,12,08,43,0.0,22.6,0
15326,종로,2023,06,12,08,44,0.0,22.5,0
15327,종로,2023,06,12,08,45,0.0,22.5,0
15328,종로,2023,06,12,08,46,0.0,22.6,0
15329,종로,2023,06,12,08,47,0.0,22.6,0
15330,종로,2023,06,12,08,48,0.0,22.6,0
15331,종로,2023,06,12,08,49,0.0,22.6,0
15332,종로,2023,06,12,08,50,0.0,22.7,0
15333,종로,2023,06,12,08,51,0.0,22.8,0
15334,종로,2023,06,12,08,52,0.0,22.8,0
15335,종로,2023,06,12,08,53,0.0,22.9,0
15336,종로,2023,06,12,08,54,0.0,22.9,0
15337,종로,2023,06,12,08,55,0.0,22.9,0
15338,종로,2023,06,12,08,56,0.0,22.9,0
15339,종로,2023,06,12,08,57,0.0,22.9,0
15340,종로,2023,06,12,08,58,0.0,22.8,0
15341,종로,2023,06,12,08,59,0.0,22.8,0
15342,종로,2023,06,12,09,00,0.0,22.8,0
15343,종로,2023,06,12,09,01,0.0,22.8,0
15344,종로,2023,06,12,09,02,0.0,22.8,0
15345,종로,2023,06,12,09,03,0.0,22.8,0
15346,종로,2023,06,12,09,04,0.0,22.8,0
15347,종로,2023,06,12,09,05,0.0,22.8,0
15348,종로,2023,06,12,09,06,0.0,22.8,0
15349,종로,2023,06,12,09,07,0.0,22.8,0
15350,종로,2023,06,12,09,08,0.0,22.9,0
15351,종로,2023,06,12,09,09,0.0,22.9,0
15352,종로,2023,06,12,09,10,0.0,23.0,0
15353,종로,2023,06,12,09,11,0.0,23.0,0
15354,종로,2023,06,12,09,12,0.0,23.1,0
15355,종로,2023,06,12,09,13,0.0,23.2,0
15356,종로,2023,06,12,09,14,0.0,23.3,0
15357,종로,2023,06,12,09,15,0.0,23.3,0
15358,종로,2023,06,12,09,16,0.0,23.3,0
15359,종로,2023,06,12,09,17,0.0,23.3,0
15360,종로,2023,06,12,09,18,0.0,23.3,0
15361,종로,2023,06,12,09,19,0.0,23.3,0
15362,종로,2023,06,12,09,20,0.0,23.4,0
15363,종로,2023,06,12,09,21,0.0,23.4,0
15364,종로,2023,06,12,09,22,0.0,23.4,0
15365,종로,2023,06,12,09,23,0.0,23.5,0
15366,종로,2023,06,12,09,24,0.0,23.6,0
15367,종로,2023,06,12,09,25,0.0,23.6,0
15368,종로,2023,06,12,09,26,0.0,23.6,0
15369,종로,2023,06,12,09,27,0.0,23.7,0
15370,종로,2023,06,12,09,28,0.0,23.8,0
15371,종로,2023,06,12,09,29,0.0,23.8,0
15372,종로,2023,06,12,09,30,0.0,23.7,0
15373,종로,2023,06,12,09,31,0.0,23.7,0
15374,종로,2023,06,12,09,32,0.0,23.8,0
15375,종로,2023,06,12,09,33,0.0,23.8,0
15376,종로,2023,06,12,09,34,0.0,23.8,0
15377,종로,2023,06,12,09,35,0.0,23.8,0
15378,종로,2023,06,12,09,36,0.0,23.8,0
15379,종로,2023,06,12,09,37,0.0,23.8,0
15380,종로,2023,06,12,09,38,0.0,23.8,0
15381,종로,2023,06,12,09,39,0.0,23.8,0
15382,종로,2023,06,12,09,40,0.0,23.9,0
15383,종로,2023,06,12,09,41,0.0,23.9,0
15384,종로,2023,06,12,09,42,0.0,23.9,0
15385,종로,2023,06,12,09,43,0.0,23.9,0
15386,종로,2023,06,12,09,44,0.0,24.0,0
15387,종로,2023,06,12,09,45,0.0,24.0,0
15388,종로,2023,06,12,09,46,0.0,24.0,0
15389,종로,2023,06,12,09,47,0.0,24.0,0
15390,종로,2023,06,12,09,48,0.0,24.0,0
15391,종로,2023,06,12,09,49,0.0,23.9,0
15392,종로,2023,06,12,09,50,0.0,23.9,0
15393,종로,2023,06,12,09,51,0.0,24.0,0
15394,종로,2023,06,12,09,52,0.0,24.0,0
15395,종로,2023,06,12,09,53,0.0,24.0,0
15396,종로,2023,06,12,09,54,0.0,24.0,0
15397,종로,2023,06,12,09,55,0.0,24.1,0
15398,종로,2023,06,12,09,56,0.0,24.1,0
15399,종로,2023,06,12,09,57,0.0,24.0,0
15400,종로,2023,06,12,09,58,0.0,24.0,0
15401,종로,2023,06,12,09,59,0.0,24.0,0
15402,종로,2023,06,12,10,00,0.0,24.0,0
15403,종로,2023,06,12,10,01,0.0,24.0,0
15404,종로,2023,06,12,10,02,0.0,24.1,0
15405,종로,2023,06,12,10,03,0.0,24.1,0
15406,종로,2023,06,12,10,04,0.0,24.1,0
15407,종로,2023,06,12,10,05,0.0,24.2,0
15408,종로,2023,06,12,10,06,0.0,24.3,0
15409,종로,2023,06,12,10,07,0.0,24.4,0
15410,종로,2023,06,12,10,08,0.0,24.4,0
15411,종로,2023,06,12,10,09,0.0,24.4,0
15412,종로,2023,06,12,10,10,0.0,24.5,0
15413,종로,2023,06,12,10,11,0.0,24.6,0
15414,종로,2023,06,12,10,12,0.0,24.6,0
15415,종로,2023,06,12,10,13,0.0,24.6,0
15416,종로,2023,06,12,10,14,0.0,24.6,0
15417,종로,2023,06,12,10,15,0.0,24.6,0
15418,종로,2023,06,12,10,16,0.0,24.6,0
15419,종로,2023,06,12,10,17,0.0,24.6,0
15420,종로,2023,06,12,10,18,0.0,24.5,0
15421,종로,2023,06,12,10,19,0.0,24.5,0
15422,종로,2023,06,12,10,20,0.0,24.5,0
15423,종로,2023,06,12,10,21,0.0,24.6,0
15424,종로,2023,06,12,10,22,0.0,24.6,0
15425,종로,2023,06,12,10,23,0.0,24.6,0
15426,종로,2023,06,12,10,24,0.0,24.6,0
15427,종로,2023,06,12,10,25,0.0,24.5,0
15428,종로,2023,06,12,10,26,0.0,24.5,0
15429,종로,2023,06,12,10,27,0.0,24.6,0
15430,종로,2023,06,12,10,28,0.0,24.6,0
15431,종로,2023,06,12,10,29,0.0,24.7,0
15432,종로,2023,06,12,10,30,0.0,24.7,0
15433,종로,2023,06,12,10,31,0.0,24.8,0
15434,종로,2023,06,12,10,32,0.0,24.8,0
15435,종로,2023,06,12,10,33,0.0,24.8,0
15436,종로,2023,06,12,10,34,0.0,24.9,0
15437,종로,2023,06,12,10,35,0.0,24.9,0
15438,종로,2023,06,12,10,36,0.0,24.9,0
15439,종로,2023,06,12,10,37,0.0,24.8,0
15440,종로,2023,06,12,10,38,0.0,24.8,0
15441,종로,2023,06,12,10,39,0.0,24.8,0
15442,종로,2023,06,12,10,40,0.0,24.8,0
15443,종로,2023,06,12,10,41,0.0,24.7,0
15444,종로,2023,06,12,10,42,0.0,24.7,0
15445,종로,2023,06,12,10,43,0.0,24.7,0
15446,종로,2023,06,12,10,44,0.0,24.8,0
15447,종로,2023,06,12,10,45,0.0,24.8,0
15448,종로,2023,06,12,10,46,0.0,24.8,0
15449,종로,2023,06,12,10,47,0.0,24.8,0
15450,종로,2023,06,12,10,48,0.0,24.8,0
15451,종로,2023,06,12,10,49,0.0,24.9,0
15452,종로,2023,06,12,10,50,0.0,24.9,0
15453,종로,2023,06,12,10,51,0.0,25.0,0
15454,종로,2023,06,12,10,52,0.0,25.0,0
15455,종로,2023,06,12,10,53,0.0,25.0,0
15456,종로,2023,06,12,10,54,0.0,25.0,0
15457,종로,2023,06,12,10,55,0.0,25.0,0
15458,종로,2023,06,12,10,56,0.0,25.0,0
15459,종로,2023,06,12,10,57,0.0,25.0,0
15460,종로,2023,06,12,10,58,0.0,25.0,0
15461,종로,2023,06,12,10,59,0.0,25.1,0
15462,종로,2023,06,12,11,00,0.0,25.1,0
15463,종로,2023,06,12,11,01,0.0,25.1,0
15464,종로,2023,06,12,11,02,0.0,25.1,0
15465,종로,2023,06,12,11,03,0.0,25.1,0
15466,종로,2023,06,12,11,04,0.0,25.1,0
15467,종로,2023,06,12,11,05,0.0,25.1,0
15468,종로,2023,06,12,11,06,0.0,25.1,0
15469,종로,2023,06,12,11,07,0.0,25.1,0
15470,종로,2023,06,12,11,08,0.0,25.1,0
15471,종로,2023,06,12,11,09,0.0,25.1,0
15472,종로,2023,06,12,11,10,0.0,25.1,0
15473,종로,2023,06,12,11,11,0.0,25.1,0
15474,종로,2023,06,12,11,12,0.0,25.1,0
15475,종로,2023,06,12,11,13,0.0,25.2,0
15476,종로,2023,06,12,11,14,0.0,25.3,0
15477,종로,2023,06,12,11,15,0.0,25.3,0
15478,종로,2023,06,12,11,16,0.0,25.3,0
15479,종로,2023,06,12,11,17,0.0,25.3,0
15480,종로,2023,06,12,11,18,0.0,25.4,0
15481,종로,2023,06,12,11,19,0.0,25.4,0
15482,종로,2023,06,12,11,20,0.0,25.5,0
15483,종로,2023,06,12,11,21,0.0,25.6,0
15484,종로,2023,06,12,11,22,0.0,25.7,0
15485,종로,2023,06,12,11,23,0.0,25.7,0
15486,종로,2023,06,12,11,24,0.0,25.8,0
15487,종로,2023,06,12,11,25,0.0,25.8,0
15488,종로,2023,06,12,11,26,0.0,25.8,0
15489,종로,2023,06,12,11,27,0.0,25.8,0
15490,종로,2023,06,12,11,28,0.0,25.8,0
15491,종로,2023,06,12,11,29,0.0,25.9,0
15492,종로,2023,06,12,11,30,0.0,25.9,0
15493,종로,2023,06,12,11,31,0.0,25.9,0
15494,종로,2023,06,12,11,32,0.0,25.9,0
15495,종로,2023,06,12,11,33,0.0,25.9,0
15496,종로,2023,06,12,11,34,0.0,25.9,0
15497,종로,2023,06,12,11,35,0.0,25.9,0
15498,종로,2023,06,12,11,36,0.0,25.9,0
15499,종로,2023,06,12,11,37,0.0,25.9,0
15500,종로,2023,06,12,11,38,0.0,25.9,0
15501,종로,2023,06,12,11,39,0.0,25.9,0
15502,종로,2023,06,12,11,40,0.0,25.9,0
15503,종로,2023,06,12,11,41,0.0,25.9,0
15504,종로,2023,06,12,11,42,0.0,25.8,0
15505,종로,2023,06,12,11,43,0.0,25.8,0
15506,종로,2023,06,12,11,44,0.0,25.7,0
15507,종로,2023,06,12,11,45,0.0,25.7,0
15508,종로,2023,06,12,11,46,0.0,25.7,0
15509,종로,2023,06,12,11,47,0.0,25.6,0
15510,종로,2023,06,12,11,48,0.0,25.6,0
15511,종로,2023,06,12,11,49,0.0,25.6,0
15512,종로,2023,06,12,11,50,0.0,25.6,0
15513,종로,2023,06,12,11,51,0.0,25.6,0
15514,종로,2023,06,12,11,52,0.0,25.7,0
15515,종로,2023,06,12,11,53,0.0,25.7,0
15516,종로,2023,06,12,11,54,0.0,25.7,0
15517,종로,2023,06,12,11,55,0.0,25.7,0
15518,종로,2023,06,12,11,56,0.0,25.8,0
15519,종로,2023,06,12,11,57,0.0,25.9,0
15520,종로,2023,06,12,11,58,0.0,26.0,0
15521,종로,2023,06,12,11,59,0.0,26.1,0
15522,종로,2023,06,12,12,00,0.0,26.1,0
15523,종로,2023,06,12,12,01,0.0,26.1,0
15524,종로,2023,06,12,12,02,0.0,26.1,0
15525,종로,2023,06,12,12,03,0.0,26.0,0
15526,종로,2023,06,12,12,04,0.0,26.0,0
15527,종로,2023,06,12,12,05,0.0,26.0,0
15528,종로,2023,06,12,12,06,0.0,26.0,0
15529,종로,2023,06,12,12,07,0.0,26.0,0
15530,종로,2023,06,12,12,08,0.0,26.0,0
15531,종로,2023,06,12,12,09,0.0,26.0,0
15532,종로,2023,06,12,12,10,0.0,26.0,0
15533,종로,2023,06,12,12,11,0.0,26.0,0
15534,종로,2023,06,12,12,12,0.0,26.0,0
15535,종로,2023,06,12,12,13,0.0,26.0,0
15536,종로,2023,06,12,12,14,0.0,26.0,0
15537,종로,2023,06,12,12,15,0.0,26.0,0
15538,종로,2023,06,12,12,16,0.0,26.0,0
15539,종로,2023,06,12,12,17,0.0,26.0,0
15540,종로,2023,06,12,12,18,0.0,26.0,0
15541,종로,2023,06,12,12,19,0.0,26.0,0
15542,종로,2023,06,12,12,20,0.0,26.0,0
15543,종로,2023,06,12,12,21,0.0,26.0,0
15544,종로,2023,06,12,12,22,0.0,26.0,0
15545,종로,2023,06,12,12,23,0.0,26.0,0
15546,종로,2023,06,12,12,24,0.0,26.0,0
15547,종로,2023,06,12,12,25,0.0,26.1,0
15548,종로,2023,06,12,12,26,0.0,26.1,0
15549,종로,2023,06,12,12,27,0.0,26.0,0
15550,종로,2023,06,12,12,28,0.0,26.1,0
15551,종로,2023,06,12,12,29,0.0,26.1,0
15552,종로,2023,06,12,12,30,0.0,26.1,0
15553,종로,2023,06,12,12,31,0.0,26.1,0
15554,종로,2023,06,12,12,32,0.0,26.1,0
15555,종로,2023,06,12,12,33,0.0,26.1,0
15556,종로,2023,06,12,12,34,0.0,26.1,0
15557,종로,2023,06,12,12,35,0.0,26.1,0
15558,종로,2023,06,12,12,36,0.0,26.1,0
15559,종로,2023,06,12,12,37,0.0,26.0,0
15560,종로,2023,06,12,12,38,0.0,26.0,0
15561,종로,2023,06,12,12,39,0.0,25.9,0
15562,종로,2023,06,12,12,40,0.0,25.9,0
15563,종로,2023,06,12,12,41,0.0,25.9,0
15564,종로,2023,06,12,12,42,0.0,26.0,0
15565,종로,2023,06,12,12,43,0.0,26.0,0
15566,종로,2023,06,12,12,44,0.0,26.0,0
15567,종로,2023,06,12,12,45,0.0,26.0,0
15568,종로,2023,06,12,12,46,0.0,26.0,0
15569,종로,2023,06,12,12,47,0.0,26.0,0
15570,종로,2023,06,12,12,48,0.0,26.0,0
15571,종로,2023,06,12,12,49,0.0,26.1,0
15572,종로,2023,06,12,12,50,0.0,26.2,0
15573,종로,2023,06,12,12,51,0.0,26.2,0
15574,종로,2023,06,12,12,52,0.0,26.3,0
15575,종로,2023,06,12,12,53,0.0,26.4,0
15576,종로,2023,06,12,12,54,0.0,26.5,0
15577,종로,2023,06,12,12,55,0.0,26.5,0
15578,종로,2023,06,12,12,56,0.0,26.5,0
15579,종로,2023,06,12,12,57,0.0,26.6,0
15580,종로,2023,06,12,12,58,0.0,26.6,0
15581,종로,2023,06,12,12,59,0.0,26.6,0
15582,종로,2023,06,12,13,00,0.0,26.7,0
15583,종로,2023,06,12,13,01,0.0,26.7,0
15584,종로,2023,06,12,13,02,0.0,26.6,0
15585,종로,2023,06,12,13,03,0.0,26.6,0
15586,종로,2023,06,12,13,04,0.0,26.6,0
15587,종로,2023,06,12,13,05,0.0,26.5,0
15588,종로,2023,06,12,13,06,0.0,26.5,0
15589,종로,2023,06,12,13,07,0.0,26.5,0
15590,종로,2023,06,12,13,08,0.0,26.5,0
15591,종로,2023,06,12,13,09,0.0,26.5,0
15592,종로,2023,06,12,13,10,0.0,26.5,0
15593,종로,2023,06,12,13,11,0.0,26.6,0
15594,종로,2023,06,12,13,12,0.0,26.5,0
15595,종로,2023,06,12,13,13,0.0,26.5,0
15596,종로,2023,06,12,13,14,0.0,26.6,0
15597,종로,2023,06,12,13,15,0.0,26.6,0
15598,종로,2023,06,12,13,16,0.0,26.7,0
15599,종로,2023,06,12,13,17,0.0,26.7,0
15600,종로,2023,06,12,13,18,0.0,26.8,0
15601,종로,2023,06,12,13,19,0.0,26.9,0
15602,종로,2023,06,12,13,20,0.0,26.9,0
15603,종로,2023,06,12,13,21,0.0,27.0,0
15604,종로,2023,06,12,13,22,0.0,27.0,0
15605,종로,2023,06,12,13,23,0.0,27.0,0
15606,종로,2023,06,12,13,24,0.0,26.9,0
15607,종로,2023,06,12,13,25,0.0,27.0,0
15608,종로,2023,06,12,13,26,0.0,27.0,0
15609,종로,2023,06,12,13,27,0.0,27.0,0
15610,종로,2023,06,12,13,28,0.0,27.0,0
15611,종로,2023,06,12,13,29,0.0,27.0,0
15612,종로,2023,06,12,13,30,0.0,26.9,0
15613,종로,2023,06,12,13,31,0.0,27.0,0
15614,종로,2023,06,12,13,32,0.0,27.0,0
15615,종로,2023,06,12,13,33,0.0,27.0,0
15616,종로,2023,06,12,13,34,0.0,27.0,0
15617,종로,2023,06,12,13,35,0.0,27.1,0
15618,종로,2023,06,12,13,36,0.0,27.1,0
15619,종로,2023,06,12,13,37,0.0,27.1,0
15620,종로,2023,06,12,13,38,0.0,27.2,0
15621,종로,2023,06,12,13,39,0.0,27.2,0
15622,종로,2023,06,12,13,40,0.0,27.3,0
15623,종로,2023,06,12,13,41,0.0,27.3,0
15624,종로,2023,06,12,13,42,0.0,27.3,0
15625,종로,2023,06,12,13,43,0.0,27.3,0
15626,종로,2023,06,12,13,44,0.0,27.3,0
15627,종로,2023,06,12,13,45,0.0,27.3,0
15628,종로,2023,06,12,13,46,0.0,27.3,0
15629,종로,2023,06,12,13,47,0.0,27.3,0
15630,종로,2023,06,12,13,48,0.0,27.4,0
15631,종로,2023,06,12,13,49,0.0,27.4,0
15632,종로,2023,06,12,13,50,0.0,27.4,0
15633,종로,2023,06,12,13,51,0.0,27.4,0
15634,종로,2023,06,12,13,52,0.0,27.4,0
15635,종로,2023,06,12,13,53,0.0,27.5,0
15636,종로,2023,06,12,13,54,0.0,27.5,0
15637,종로,2023,06,12,13,55,0.0,27.5,0
15638,종로,2023,06,12,13,56,0.0,27.5,0
15639,종로,2023,06,12,13,57,0.0,27.4,0
15640,종로,2023,06,12,13,58,0.0,27.4,0
15641,종로,2023,06,12,13,59,0.0,27.4,0
15642,종로,2023,06,12,14,00,0.0,27.4,0
15643,종로,2023,06,12,14,01,0.0,27.4,0
15644,종로,2023,06,12,14,02,0.0,27.4,0
15645,종로,2023,06,12,14,03,0.0,27.4,0
15646,종로,2023,06,12,14,04,0.0,27.4,0
15647,종로,2023,06,12,14,05,0.0,27.4,0
15648,종로,2023,06,12,14,06,0.0,27.4,0
15649,종로,2023,06,12,14,07,0.0,27.4,0
